index,Year sold,Month sold,Street,Kind,Number of rooms,Floor,Squared meter,Price
347,2021,10,הגדוד העברי,דירה בבית קומות,3.0,1.0,65.78,1480000
348,2021,10,הכורמים,דירה בבית קומות,4.0,6.0,93.0,2220000
349,2021,10,הרב סובהי,דירה בבית קומות,3.0,1.0,65.47,1300000
350,2021,10,עין הקורא,דירה בבית קומות,3.0,1.0,61.73,1580000
351,2021,9,היקינטון,דירה בבית קומות,4.0,3.0,97.16,1930000
352,2021,9,יוחנן הסנדלר,דירה בבית קומות,3.0,1.0,72.65,1450000
353,2021,9,טרכטנברג,דירה בבית קומות,5.0,4.0,105.0,1900000
354,2021,9,וולפסון,דירה בבית קומות,4.0,4.0,106.81,1920000
355,2021,9,שינקין,דירה בבית קומות,4.0,2.0,83.5,1800000
356,2021,9,הנגיד,דירה בבית קומות,4.0,8.0,104.0,1125000
357,2021,9,האחים סמילצ'נסקי,דירה בבית קומות,3.0,2.0,68.0,1800000
358,2021,9,הירקון,דירה בבית קומות,4.0,5.0,110.0,1830000
359,2021,9,לבונטין,דירה בבית קומות,4.0,4.0,90.0,1750000
360,2021,9,לוין מיכאל וחנה,דירה בבית קומות,4.0,3.0,101.74,1765000
361,2021,9,"רמב""ם",דירה בבית קומות,4.0,2.0,84.22,1850000
362,2021,9,ירושלים,דירה בבית קומות,3.0,4.0,60.0,1380000
363,2021,9,אלירז שלמה,דירה בבית קומות,4.0,20.0,110.0,2420000
364,2021,9,החלמונית,דירה בבית קומות,4.0,5.0,98.15,1820000
365,2021,9,אביעזר,דירה בבית קומות,3.0,6.0,73.85,1630000
366,2021,9,הצופים,דירה בבית קומות,3.0,1.0,61.3,1735000
367,2021,9,עין הקורא,דירה בבית קומות,3.0,4.0,44.97,1300000
368,2021,9,ברון דבורה,דירה בבית קומות,4.0,2.0,105.0,2250000
369,2021,9,יהודה הלוי,דירה בבית קומות,5.0,2.0,115.03,1880000
370,2021,9,השריג,דירה בבית קומות,4.0,1.0,83.65,1930000
371,2021,9,חיל השריון,דירה בבית קומות,4.0,5.0,105.0,2330000
372,2021,9,הנגיד,דירה בבית קומות,4.0,3.0,106.0,2550000
373,2021,9,לבונטין,דירה בבית קומות,3.0,1.0,61.45,1585000
374,2021,9,האחים זיגר,דירה בבית קומות,4.0,1.0,73.48,1485000
375,2021,9,ויתקין,דירה בבית קומות,3.0,1.0,80.35,1570000
376,2021,9,ז'בוטינסקי,דירה בבית קומות,3.0,6.0,66.82,1460000
377,2021,9,הגדוד העברי,דירה בבית קומות,4.0,3.0,75.84,1450000
378,2021,9,בלבן אליעזר,דירה בבית קומות,3.0,2.0,60.0,1570000
379,2021,9,בלבן אליעזר,דירה בבית קומות,4.0,3.0,85.08,2035000
380,2021,9,הצבעוני,דירה בבית קומות,3.0,2.0,63.5,790000
381,2021,9,הרצל,דירה בבית קומות,3.0,2.0,64.92,1300000
382,2021,9,"צ""ג בנות",דירה בבית קומות,4.0,1.0,108.0,2160000
383,2021,9,נוה ציון,דירה בבית קומות,4.0,0.0,103.4,987500
384,2021,9,חמדיה,דירה בבית קומות,3.0,3.0,65.0,2250000
385,2021,9,וולפסון,דירה בבית קומות,4.0,4.0,87.35,1690000
386,2021,9,האיריס,דירה בבית קומות,4.0,4.0,83.83,1660000
387,2021,9,"עגנון ש""י",דירה בבית קומות,3.0,3.0,44.0,1120000
388,2021,9,התקוה,דירה בבית קומות,4.0,3.0,100.0,2380000
389,2021,9,התקוה,דירה בבית קומות,5.0,3.0,116.0,2830000
390,2021,9,ברון דבורה,דירה בבית קומות,5.0,6.0,116.0,2650000
391,2021,9,התזמורת,דירה בבית קומות,4.0,9.0,82.67,2300000
392,2021,9,התקוה,דירת גג,7.0,6.0,160.0,4430000
393,2021,9,חיל הרגלים,דירה בבית קומות,4.0,7.0,80.75,1530000
394,2021,9,ירושלים,דירה בבית קומות,3.0,4.0,60.6,1470000
395,2021,9,פופל מרדכי,דירה בבית קומות,4.0,1.0,111.0,1640000
396,2021,9,כצנלסון,דירה בבית קומות,3.0,2.0,60.98,1600000
397,2021,9,הרב דמארי,דירה בבית קומות,4.0,4.0,79.64,1615000
398,2021,9,ארנון משה,דירה בבית קומות,4.0,1.0,82.6,1960000
399,2021,9,"אח""י מבטח",קוטג' דו משפחתי,5.0,1.0,210.0,4495000
400,2021,9,בית לחם,דירה בבית קומות,3.0,3.0,77.11,1575000
401,2021,9,הרב סובהי,דירה בבית קומות,3.0,2.0,60.0,1415000
402,2021,9,גיבשטיין יהושע,דירה בבית קומות,4.0,5.0,109.36,2060000
403,2021,9,גיבשטיין יהושע,דירה בבית קומות,4.0,1.0,81.15,1685000
404,2021,9,הרצל,דירה בבית קומות,3.0,3.0,67.9,1410000
405,2021,9,יהודה לייב,דירה בבית קומות,4.0,5.0,92.0,1780000
406,2021,9,אלירז שלמה,דירה בבית קומות,3.0,7.0,86.0,1820000
407,2021,9,העוגב,דירה בבית קומות,4.0,1.0,96.0,2130000
408,2021,9,הקוקיה,דירה בבית קומות,4.0,1.0,96.65,2170000
409,2021,9,אושה,דירה בבית קומות,4.0,2.0,83.0,1970000
410,2021,9,שדה נחום,דירה בבית קומות,4.0,7.0,85.0,2255000
411,2021,9,האורגן,דירה בבית קומות,4.0,2.0,93.3,2260000
412,2021,9,שיבת ציון,דירה בבית קומות,4.0,4.0,84.77,1825000
413,2021,9,"צ""ג בנות",דירה בבית קומות,3.0,4.0,63.95,1550000
414,2021,9,האבות,דירה,4.0,1.0,94.0,2300000
415,2021,9,אחד העם,דירה בבית קומות,3.0,6.0,63.3,1530000
416,2021,9,"עגנון ש""י",דירה בבית קומות,3.0,1.0,44.0,1440000
417,2021,9,הכובש,דירה בבית קומות,3.0,1.0,62.39,1560000
418,2021,9,הירקון,דירה בבית קומות,3.0,4.0,63.2,1500000
419,2021,9,אברבנאל,דירה בבית קומות,4.0,4.0,107.79,1750000
420,2021,9,החלמונית,דירה בבית קומות,5.0,9.0,124.0,2350000
421,2021,9,הסחלב,דירה בבית קומות,4.0,8.0,110.0,2330000
422,2021,9,סנש חנה,דירה בבית קומות,4.0,6.0,87.0,1544000
423,2021,9,יהודה לייב,דירה,4.0,5.0,87.0,1690000
424,2021,9,"ביל""ו",דירה בבית קומות,3.0,1.0,86.0,1880000
425,2021,9,אלון יגאל,דירה בבית קומות,5.0,7.0,117.0,2380000
426,2021,9,אוסישקין,דירה בבית קומות,3.0,1.0,61.47,1650000
427,2021,9,רוטשילד,דירה בבית קומות,3.0,5.0,80.1,1500000
428,2021,9,הכורמים,דירה בבית קומות,4.0,2.0,91.0,2250000
429,2021,9,אלקלעי,דירה בבית קומות,4.0,5.0,85.14,1630000
430,2021,9,שפרינצק,דירה בבית קומות,3.0,8.0,63.2,1480000
431,2021,9,הירשפלד,דירה בבית קומות,3.0,1.0,61.5,1600000
432,2021,9,קפלנסקי,דירה בבית קומות,3.0,1.0,70.85,1545000
433,2021,9,הכורמים,דירה בבית קומות,5.0,1.0,104.0,2180000
434,2021,9,החליל,דירה בבית קומות,3.0,2.0,67.49,1830000
435,2021,9,הפסנתר,דירה בבית קומות,4.0,3.0,94.0,2280000
436,2021,9,קרית ספר,דירה,5.0,3.0,96.0,3000000
437,2021,9,"צ""ג בנות",דירה בבית קומות,4.0,5.0,90.0,1780000
438,2021,9,"חב""ד",דירת גג,5.0,6.0,126.0,1900000
439,2021,9,בן אליעזר,דירה בבית קומות,4.0,3.0,89.0,1950000
440,2021,9,"בית""ר",דירה בבית קומות,4.0,3.0,85.59,1590000
441,2021,9,הקוקיה,דירה בבית קומות,4.0,4.0,105.0,2210000
442,2021,9,החליל,דירה בבית קומות,4.0,0.0,83.86,2550000
443,2021,9,הרצל,דירה בבית קומות,2.0,10.0,36.6,1440000
444,2021,9,ברנדיס,דירה בבית קומות,4.0,2.0,93.72,1500000
445,2021,9,השומר,דירה בבית קומות,5.0,1.0,120.1,2200000
446,2021,9,ירושלים,דירה בבית קומות,4.0,3.0,87.98,1510000
447,2021,9,רמז,דירה בבית קומות,4.0,4.0,83.0,2200000
448,2021,9,הקנאים,דירה בבית קומות,4.0,0.0,123.0,2600000
449,2021,9,ברזילי,דירה בבית קומות,4.0,2.0,79.96,4342000
450,2021,8,התוף,דירה בבית קומות,2.0,7.0,44.0,1740000
451,2021,8,צלליכין,דירה בבית קומות,4.0,3.0,74.12,1700000
452,2021,8,"אח""י להב",דירה בבית קומות,4.0,4.0,98.18,2835000
453,2021,8,נורדאו,דירה בבית קומות,2.0,3.0,44.1,1432000
454,2021,8,הירשפלד,דירה בבית קומות,3.0,1.0,58.4,1540000
455,2021,8,קורצ'ק יאנוש,דירה בבית קומות,3.0,6.0,64.0,1580000
456,2021,8,אביעזר,דירה בבית קומות,3.0,6.0,73.85,1550000
457,2021,8,הכנסת,דירה בבית קומות,4.0,3.0,109.0,1500000
458,2021,8,הקלרנית,דירה בבית קומות,4.0,1.0,91.82,2200000
459,2021,8,עין הקורא,דירה בבית קומות,3.0,1.0,89.13,1470000
460,2021,8,הקוקיה,דירה בבית קומות,4.0,6.0,96.65,2250000
461,2021,8,האחים סולימן,דירה בבית קומות,4.0,13.0,80.9,2050000
462,2021,8,מעגל השלום,דירה בבית קומות,5.0,8.0,111.0,3055000
463,2021,8,הרב עוזיאל,דירה בבית קומות,4.0,2.0,66.65,1550000
464,2021,8,התוף,דירה בבית קומות,2.0,3.0,44.0,1620000
465,2021,8,גלילי ישראל,דירה בבית קומות,5.0,6.0,125.05,3550000
466,2021,8,נעמן,דירה בבית קומות,3.0,1.0,59.97,1680000
467,2021,8,האחים סמילצ'נסקי,דירה בבית קומות,5.0,4.0,112.0,3550000
468,2021,8,ויצברד,דירה בבית קומות,3.0,3.0,67.88,1450000
469,2021,8,ראובן ובת שבע,דירה בבית קומות,4.0,1.0,95.71,1580000
470,2021,8,לוין אשר,דירה בבית קומות,2.0,5.0,67.01,1540000
471,2021,8,ירושלים,דירה בבית קומות,4.0,1.0,86.95,1750000
472,2021,8,טיומקין,דירה בבית קומות,4.0,2.0,83.0,1720000
473,2021,8,יהודה הלוי,דירה בבית קומות,4.0,4.0,88.09,1380000
474,2021,8,החליל,דירה בבית קומות,3.0,2.0,65.69,1710000
475,2021,8,אריאב חיים,דירה בבית קומות,3.0,4.0,39.6,1500000
476,2021,8,"רש""י",דירה בבית קומות,4.0,0.0,110.0,2035000
477,2021,8,הפרג,דירה בבית קומות,3.0,1.0,68.0,1540000
478,2021,8,ברניצקי נתן,דירה בבית קומות,3.0,4.0,63.5,1420000
479,2021,8,הרשקוביץ,דירה בבית קומות,5.0,2.0,134.2,2995000
480,2021,8,החליל,דירה בבית קומות,4.0,1.0,83.86,1840000
481,2021,8,קרון אהרון,דירה בבית קומות,3.0,1.0,70.58,1727000
482,2021,8,ביאליק,דירה בבית קומות,2.0,9.0,69.0,1950000
483,2021,8,מעגל השלום,דירה בבית קומות,3.0,1.0,79.0,2175000
484,2021,8,רחבעם זאבי,דירה בבית קומות,4.0,18.0,112.0,3600000
485,2021,8,הגלים,דירה בבית קומות,4.0,4.0,75.7,1850000
486,2021,8,הסמדר,דירה בבית קומות,4.0,4.0,102.8,2300000
487,2021,8,"רש""י",דירה בבית קומות,4.0,1.0,63.25,1556000
488,2021,8,מצדה,דירה בבית קומות,5.0,1.0,180.0,3550000
489,2021,8,רפאל אריה,דירה בבית קומות,4.0,2.0,88.75,1650000
490,2021,8,רפאל אריה,דירה בבית קומות,4.0,3.0,88.95,1690000
491,2021,8,התוף,דירה בבית קומות,2.0,9.0,44.0,1600000
492,2021,8,סמילנסקי,דירה בבית קומות,3.0,2.0,66.8,1450000
493,2021,8,הכורמים,דירה בבית קומות,4.0,3.0,84.0,2000000
494,2021,8,קפלנסקי,דירה בבית קומות,4.0,0.0,118.0,2500000
495,2021,8,האלה,דירה בבית קומות,4.0,1.0,100.0,400000
496,2021,8,רמז,דירה בבית קומות,3.0,1.0,68.65,770000
497,2021,8,ארנון משה,דירה בבית קומות,4.0,0.0,82.6,1620000
498,2021,8,המרגנית,דירה בבית קומות,3.0,4.0,60.9,1630000
499,2021,8,הגדוד העברי,דירה בבית קומות,4.0,1.0,87.85,1600000
500,2021,8,לילינבלום,דירה בבית קומות,4.0,3.0,86.8,2010000
501,2021,8,יעקב,קוטג' חד משפחתי,6.0,0.0,161.9,3700000
502,2021,8,קרן קימת,דירה בבית קומות,2.0,2.0,44.85,1360000
503,2021,8,המלחים,דירה בבית קומות,5.0,1.0,119.73,2280000
504,2021,8,חנקין,דירה בבית קומות,3.0,2.0,75.0,1600000
505,2021,8,הקוקיה,דירה בבית קומות,5.0,2.0,128.3,2327000
506,2021,8,הרב מינץ,דירה בבית קומות,3.0,1.0,39.0,1200000
507,2021,8,"ריב""ל",דירה בבית קומות,4.0,6.0,92.6,2150000
508,2021,8,"אח""י מזנק",קוטג' חד משפחתי,6.0,1.0,347.0,7220000
509,2021,8,חיל החימוש,דירה בבית קומות,5.0,3.0,125.0,2825000
510,2021,8,"אח""י משגב",קוטג' חד משפחתי,6.0,1.0,257.0,5350000
511,2021,8,רוטשילד,דירה בבית קומות,3.0,2.0,76.85,1480000
512,2021,8,האחים סמילצ'נסקי,דירה בבית קומות,4.0,3.0,91.66,1640000
513,2021,8,אברבנאל,דירה בבית קומות,4.0,4.0,107.79,1600000
514,2021,8,הכנסת,דירה בבית קומות,3.0,1.0,46.2,1500000
515,2021,8,נורדאו,דירה בבית קומות,3.0,3.0,55.93,1410000
516,2021,8,פופל מרדכי,דירה בבית קומות,4.0,5.0,111.0,2062000
517,2021,8,תרשיש,דירה בבית קומות,3.0,1.0,75.7,1900000
518,2021,8,לבונטין,דירה בבית קומות,4.0,1.0,101.99,1720000
519,2021,8,העסיס,דירה בבית קומות,4.0,2.0,73.5,2155000
520,2021,8,עין הקורא,דירה בבית קומות,4.0,5.0,107.93,1750000
521,2021,8,רופין,דירה בבית קומות,4.0,5.0,106.6,2085000
522,2021,8,הגיתית,דירה בבית קומות,3.0,3.0,85.0,1900000
523,2021,8,אלרואי,דירה בבית קומות,3.0,3.0,49.0,1400000
524,2021,8,הירשפלד,דירה בבית קומות,5.0,0.0,114.0,2495000
525,2021,8,חזון איש,דירה בבית קומות,3.0,2.0,76.0,1390000
526,2021,8,יהודה,דירה בבית קומות,3.0,3.0,66.18,662000
527,2021,8,מעגל השלום,דירה בבית קומות,4.0,10.0,96.0,2640000
528,2021,8,החלמונית,דירה בבית קומות,3.0,2.0,78.2,1464000
529,2021,8,קידוש השם,דירה בבית קומות,4.0,2.0,87.65,1510000
530,2021,8,יהודה הלוי,דירה בבית קומות,3.0,4.0,75.0,1862000
531,2021,8,מעגל השלום,דירה בבית קומות,3.0,1.0,76.0,1712000
532,2021,8,המורן,דירה בבית קומות,3.0,3.0,64.0,1470000
533,2021,8,האלוף דוד,דירה בבית קומות,5.0,1.0,126.2,2500000
534,2021,8,יהודה הלוי,דירה בבית קומות,4.0,1.0,129.0,2175000
535,2021,8,הקוקיה,דירה בבית קומות,4.0,8.0,105.7,2150000
536,2021,8,מרדכי היהודי,קוטג' דו משפחתי,5.0,1.0,268.0,2013000
537,2021,8,בצלאל,דירה בבית קומות,3.0,4.0,53.0,1370000
538,2021,8,הנגיד,דירה בבית קומות,4.0,5.0,81.7,1960000
539,2021,8,קרל נטר,דירה בבית קומות,3.0,3.0,52.75,1540000
540,2021,8,אנילביץ,דירה בבית קומות,3.0,2.0,71.0,1300000
541,2021,8,וקסלר משה,דירה בבית קומות,3.0,2.0,62.0,1350000
542,2021,8,תנחום,דירה בבית קומות,5.0,7.0,117.0,2045000
543,2021,8,הפסנתר,דירה בבית קומות,3.0,5.0,63.95,1830000
544,2021,8,"עגנון ש""י",דירה בבית קומות,3.0,2.0,42.0,1640000
545,2021,8,"הרשב""א",דירה בבית קומות,3.0,2.0,65.4,1835000
546,2021,8,תל חי,דירה בבית קומות,3.0,3.0,65.8,1350000
547,2021,8,נורדאו,דירה בבית קומות,4.0,2.0,87.39,1800000
548,2021,8,שרירא שמואל,דירה בבית קומות,3.0,3.0,63.12,2250000
549,2021,8,חיל הרגלים,דירה בבית קומות,4.0,6.0,80.75,1730000
550,2021,8,תורה ועבודה,דירה בבית קומות,4.0,4.0,90.93,1680000
551,2021,8,רחבעם זאבי,דירה בבית קומות,5.0,14.0,121.0,3540000
552,2021,8,תל חי,דירה בבית קומות,4.0,3.0,85.27,1500000
553,2021,8,"רש""י",דירה בבית קומות,4.0,3.0,86.44,1585000
554,2021,8,האחים סולימן,דירה בבית קומות,4.0,7.0,93.3,2120000
555,2021,8,הברון הירש,דירה בבית קומות,3.0,1.0,67.02,1550000
556,2021,8,הצבעוני,דירה בבית קומות,3.0,1.0,63.1,1620000
557,2021,8,הגאון מוילנה,דירה בבית קומות,5.0,1.0,114.05,2200000
558,2021,8,מעגל השלום,דירה בבית קומות,4.0,12.0,95.0,2530000
559,2021,8,"שז""ר זלמן",דירה בבית קומות,3.0,5.0,76.47,1700000
560,2021,8,"אח""י להב",דירה בבית קומות,4.0,14.0,92.9,2980000
561,2021,8,מורדי הגטאות,דירה בבית קומות,4.0,1.0,82.0,1580000
562,2021,8,פופל מרדכי,דירה בבית קומות,4.0,7.0,103.7,1742000
563,2021,8,הרב נריה,דירה בבית קומות,3.0,3.0,72.25,1920000
564,2021,8,הכובש,דירה בבית קומות,4.0,3.0,79.18,1620000
565,2021,8,הוז דב,דירה בבית קומות,5.0,3.0,114.0,2925000
566,2021,8,האיריס,דירה בבית קומות,4.0,1.0,83.83,1700000
567,2021,8,החרצית,דירת גן,3.0,0.0,67.0,1540000
568,2021,8,הקוקיה,דירה בבית קומות,4.0,3.0,113.9,2175000
569,2021,8,קארו יוסף,דירה בבית קומות,3.0,2.0,65.84,1470000
